cow_id,bull_id
GB00000028666,US00000001653
DE00000028676,US00000001653
US00000005620,US00000001653
US00000072650,US00000001653
DE00000062182,US00000001653
GB00000083086,US00000001653
FR00000072744,US00000001653
GB00000033002,US00000001653
NL00000009929,US00000001653
FR00000033144,US00000001653
RU00000010024,US00000001653
FR00000010039,US00000001653
US00000033263,US00000001653
US00000033298,US00000001653
US00000033390,US00000001653
US00000083255,US00000001653
US00000028854,US00000001653
DE00000028897,US00000001653
GB00000005888,US00000001653
FR00000005973,US00000001653
US00000006017,US00000001653
RU00000029036,US00000001653
US00000006041,US00000001653
GB00000006059,US00000001653
RU00000029188,US00000001653
NL00000006246,US00000001653
RU00000083046,US00000001653
US00000033530,US00000001653
DE00000033605,US00000001653
FR00000010560,US00000001653
FR00000033681,US00000001653
FR00000033703,US00000001653
FR00000033706,US00000001653
RU00000010653,US00000001653
NL00000083133,US00000001653
US00000006262,US00000001653
NL00000006436,US00000001653
GB00000029462,US00000001653
NL00000051795,US00000001653
NL00000062162,US00000001653
US00000051681,US00000001653
DE00000033817,US00000001653
FR00000033898,US00000001653
DE00000033919,US00000001653
US00000029558,US00000001653
DE00000006571,US00000001653
RU00000006634,US00000001653
DE00000006740,US00000001653
DE00000006792,US00000001653
US00000006822,US00000001653
US00000030020,US00000001653
DE00000006979,US00000001653
US00000006992,US00000001653
RU00000062104,US00000001653
FR00000062283,US00000001653
FR00000051617,US00000001653
DE00000083357,US00000001653
FR00000051467,US00000001653
GB00000083248,US00000001653
GB00000072827,US00000001653
GB00000083232,US00000001653
US00000062139,US00000001653
GB00000010961,US00000001653
NL00000034151,US00000001653
DE00000011136,US00000001653
GB00000034401,US00000001653
DE00000007017,US00000001653
DE00000007022,US00000001653
FR00000030095,US00000001653
RU00000007054,US00000001653
DE00000030190,US00000001653
US00000030207,US00000001653
FR00000030226,US00000001653
NL00000007167,US00000001653
RU00000030285,US00000001653
NL00000030301,US00000001653
NL00000030326,US00000001653
DE00000030330,US00000001653
US00000007281,US00000001653
DE00000030437,US00000001653
FR00000062318,US00000001653
US00000030513,US00000001653
FR00000007460,US00000001653
DE00000007476,US00000001653
RU00000007480,US00000001653
GB00000030588,US00000001653
US00000030612,US00000001653
DE00000007634,US00000001653
DE00000030745,US00000001653
RU00000007677,US00000001653
FR00000030751,US00000001653
DE00000007693,US00000001653
US00000030802,US00000001653
FR00000030806,US00000001653
FR00000034423,US00000001653
GB00000034441,US00000001653
NL00000011399,US00000001653
FR00000034678,US00000001653
DE00000034694,US00000001653
DE00000051460,US00000001653
US00000062218,US00000001653
GB00000051546,US00000001653
NL00000051808,US00000001653
US00000034845,US00000001653
FR00000011749,US00000001653
GB00000011758,US00000001653
NL00000034911,US00000001653
NL00000011797,US00000001653
GB00000011867,US00000001653
GB00000011915,US00000001653
RU00000011961,US00000001653
US00000011962,US00000001653
FR00000030831,US00000001653
FR00000007793,US00000001653
FR00000007863,US00000001653
US00000030982,US00000001653
NL00000007925,US00000001653
RU00000031131,US00000001653
RU00000031141,US00000001653
NL00000031169,US00000001653
NL00000031238,US00000001653
RU00000083207,US00000001653
US00000072952,US00000001653
RU00000083112,US00000001653
FR00000072982,US00000001653
US00000031362,US00000001653
DE00000031444,US00000001653
NL00000031452,US00000001653
FR00000008345,US00000001653
RU00000008363,US00000001653
GB00000008419,US00000001653
US00000008461,US00000001653
DE00000008504,US00000001653
US00000031659,US00000001653
NL00000031678,US00000001653
NL00000008542,US00000001653
NL00000051779,US00000001653
DE00000062332,US00000001653
RU00000083144,US00000001653
NL00000083223,US00000001653
FR00000072705,US00000001653
FR00000083019,US00000001653
DE00000062252,US00000001653
NL00000072666,US00000001653
DE00000051728,US00000001653
RU00000051679,US00000001653
DE00000083222,US00000001653
RU00000072747,US00000001653
GB00000062090,US00000001653
FR00000051726,US00000001653
NL00000083275,US00000001653
GB00000083122,US00000001653
US00000051824,US00000001653
DE00000051469,US00000001653
FR00000072885,US00000001653
GB00000051527,US00000001653
RU00000051744,US00000001653
FR00000073003,US00000001653
FR00000072673,US00000001653
DE00000012415,US00000001653
FR00000051800,US00000001653
NL00000083129,US00000001653
DE00000072882,US00000001653
FR00000062338,US00000001653
GB00000051796,US00000001653
RU00000083242,US00000001653
US00000036061,US00000001653
FR00000037755,US00000001653
RU00000036137,US00000001653
RU00000036180,US00000001653
FR00000013097,US00000001653
DE00000013287,US00000001653
FR00000036412,US00000001653
RU00000036414,US00000001653
DE00000013323,US00000001653
RU00000036428,US00000001653
RU00000077158,US00000001653
RU00000013360,US00000001653
NL00000039438,US00000001653
RU00000038092,US00000001653
US00000013390,US00000001653
NL00000036494,US00000001653
DE00000036603,US00000001653
US00000036659,US00000001653
DE00000031765,US00000001653
GB00000031921,US00000001653
RU00000031964,US00000001653
DE00000008843,US00000001653
FR00000008910,US00000001653
FR00000008911,US00000001653
US00000009000,US00000001653
RU00000032176,US00000001653
US00000083053,US00000001653
GB00000072878,US00000001653
US00000083348,US00000001653
US00000035575,US00000001653
DE00000012499,US00000001653
NL00000042754,US00000001653
US00000083285,US00000001653
NL00000062202,US00000001653
DE00000083045,US00000001653
DE00000062039,US00000001653
US00000072720,US00000001653
RU00000062172,US00000001653
NL00000012654,US00000001653
NL00000012672,US00000001653
NL00000062276,US00000001653
GB00000012682,US00000001653
FR00000012751,US00000001653
NL00000093584,US00000001653
RU00000051507,US00000001653
NL00000062229,US00000001653
FR00000062134,US00000001653
FR00000062326,US00000001653
NL00000083027,US00000001653
GB00000051678,US00000001653
NL00000062114,US00000001653
US00000051608,US00000001653
US00000083289,US00000001653
NL00000051809,US00000001653
FR00000062249,US00000001653
RU00000083233,US00000001653
US00000036815,US00000001653
FR00000013753,US00000001653
FR00000013786,US00000001653
RU00000013799,US00000001653
RU00000036935,US00000001653
GB00000036936,US00000001653
RU00000036945,US00000001653
US00000036988,US00000001653
RU00000037016,US00000001653
DE00000062357,US00000001653
RU00000083135,US00000001653
US00000072916,US00000001653
RU00000062083,US00000001653
US00000012815,US00000001653
US00000039679,US00000001653
US00000013999,US00000001653
DE00000014013,US00000001653
RU00000051655,US00000001653
DE00000051745,US00000001653
NL00000037686,US00000001653
GB00000039451,US00000001653
RU00000039504,US00000001653
RU00000037806,US00000001653
GB00000014662,US00000001653
US00000014672,US00000001653
US00000037863,US00000001653
DE00000014706,US00000001653
NL00000014715,US00000001653
NL00000014740,US00000001653
US00000037930,US00000001653
US00000037947,US00000001653
US00000037172,US00000001653
GB00000037177,US00000001653
RU00000037217,US00000001653
DE00000014078,US00000001653
DE00000014123,US00000001653
FR00000037265,US00000001653
US00000037407,US00000001653
GB00000037415,US00000001653
GB00000015522,US00000001653
NL00000018210,US00000001653
DE00000038932,US00000001653
RU00000038933,US00000001653
GB00000038968,US00000001653
GB00000015939,US00000001653
GB00000039116,US00000001653
US00000039119,US00000001653
GB00000016035,US00000001653
DE00000039197,US00000001653
NL00000016107,US00000001653
GB00000016143,US00000001653
NL00000014510,US00000001653
DE00000037628,US00000001653
RU00000014539,US00000001653
DE00000016831,US00000001653
GB00000014817,US00000001653
GB00000014819,US00000001653
NL00000017337,US00000001653
DE00000017661,US00000001653
FR00000046494,US00000001653
GB00000038146,US00000001653
GB00000016757,US00000001653
RU00000039926,US00000001653
NL00000038442,US00000001653
NL00000038446,US00000001653
US00000038648,US00000001653
US00000038844,US00000001653
GB00000038902,US00000001653
GB00000041197,US00000001653
FR00000077717,US00000001653
RU00000016985,US00000001653
GB00000040173,US00000001653
RU00000042843,US00000001653
US00000019689,US00000001653
RU00000042931,US00000001653
DE00000019837,US00000001653
RU00000019877,US00000001653
DE00000019916,US00000001653
NL00000041517,US00000001653
RU00000041542,US00000001653
RU00000041577,US00000001653
DE00000043137,US00000001653
DE00000043194,US00000001653
RU00000020014,US00000001653
NL00000043226,US00000001653
RU00000020073,US00000001653
DE00000040360,US00000001653
DE00000017278,US00000001653
NL00000017287,US00000001653
NL00000040519,US00000001653
FR00000040573,US00000001653
GB00000040733,US00000001653
DE00000020136,US00000001653
US00000043369,US00000001653
GB00000020192,US00000001653
FR00000020209,US00000001653
US00000043507,US00000001653
NL00000020326,US00000001653
FR00000018456,US00000001653
RU00000041771,US00000001653
GB00000042045,US00000001653
US00000018834,US00000001653
FR00000020375,US00000001653
NL00000043572,US00000001653
FR00000020437,US00000001653
DE00000043657,US00000001653
RU00000020492,US00000001653
NL00000017641,US00000001653
DE00000040878,US00000001653
DE00000040904,US00000001653
GB00000040944,US00000001653
US00000017779,US00000001653
RU00000041002,US00000001653
GB00000043698,US00000001653
NL00000043700,US00000001653
RU00000020518,US00000001653
DE00000020530,US00000001653
GB00000018925,US00000001653
FR00000019042,US00000001653
NL00000042271,US00000001653
DE00000042332,US00000001653
US00000042333,US00000001653
GB00000019177,US00000001653
US00000043842,US00000001653
GB00000020739,US00000001653
NL00000020820,US00000001653
RU00000020888,US00000001653
RU00000017897,US00000001653
GB00000044188,US00000001653
RU00000020987,US00000001653
US00000044246,US00000001653
NL00000020896,US00000001653
US00000020919,US00000001653
NL00000021779,US00000001653
RU00000019438,US00000001653
RU00000019454,US00000001653
FR00000019530,US00000001653
FR00000019546,US00000001653
US00000021808,US00000001653
RU00000044391,US00000001653
US00000021220,US00000001653
RU00000021234,US00000001653
FR00000021248,US00000001653
FR00000021573,US00000001653
DE00000021939,US00000001653
GB00000045105,US00000001653
US00000047352,US00000001653
RU00000047362,US00000001653
US00000024167,US00000001653
GB00000024204,US00000001653
RU00000024222,US00000001653
FR00000045015,US00000001653
GB00000021915,US00000001653
NL00000022087,US00000001653
NL00000022178,US00000001653
NL00000037767,US00000001653
GB00000022251,US00000001653
FR00000045433,US00000001653
GB00000045470,US00000001653
RU00000022422,US00000001653
GB00000022424,US00000001653
FR00000045150,US00000001653
GB00000045187,US00000001653
RU00000048957,US00000001653
NL00000025812,US00000001653
GB00000025822,US00000001653
FR00000025860,US00000001653
DE00000025929,US00000001653
NL00000024480,US00000001653
US00000045580,US00000001653
FR00000045629,US00000001653
RU00000045763,US00000001653
FR00000045768,US00000001653
FR00000045781,US00000001653
NL00000047845,US00000001653
NL00000049511,US00000001653
FR00000024735,US00000001653
US00000047929,US00000001653
GB00000022760,US00000001653
FR00000045972,US00000001653
NL00000046118,US00000001653
NL00000046133,US00000001653
US00000046296,US00000001653
US00000023176,US00000001653
RU00000024875,US00000001653
GB00000049580,US00000001653
NL00000026371,US00000001653
FR00000049632,US00000001653
US00000026417,US00000001653
US00000049670,US00000001653
RU00000049733,US00000001653
DE00000026687,US00000001653
US00000049850,US00000001653
NL00000049874,US00000001653
US00000049942,US00000001653
GB00000026796,US00000001653
RU00000026799,US00000001653
US00000049950,US00000001653
FR00000024884,US00000001653
NL00000024910,US00000001653
GB00000024937,US00000001653
FR00000023219,US00000001653
FR00000046452,US00000001653
FR00000046498,US00000001653
FR00000046509,US00000001653
RU00000023298,US00000001653
GB00000023301,US00000001653
GB00000023331,US00000001653
GB00000023389,US00000001653
US00000023453,US00000001653
FR00000046668,US00000001653
NL00000025090,US00000001653
FR00000046842,US00000001653
FR00000046917,US00000001653
GB00000046949,US00000001653
DE00000048491,US00000001653
GB00000025437,US00000001653
GB00000025459,US00000001653
US00000048648,US00000001653
US00000048656,US00000001653
RU00000023851,US00000001653
US00000023966,US00000001653
RU00000047190,US00000001653
FR00000023975,US00000001653
US00000047243,US00000001653
DE00000049963,US00000001653
DE00000049972,US00000001653
GB00000077400,US00000001653
FR00000077689,US00000001653
FR00000048675,US00000001653
NL00000048778,US00000001653
RU00000025709,US00000001653
FR00000048861,US00000001653
DE00000059467,US00000001653
DE00000056383,US00000001653
NL00000057518,US00000001653
DE00000071282,US00000001653
DE00000070521,US00000001653
FR00000057188,US00000001653
RU00000063492,US00000001653
RU00000070763,US00000001653
FR00000070764,US00000001653
RU00000070796,US00000001653
GB00000057482,US00000001653
GB00000057546,US00000001653
RU00000063731,US00000001653
NL00000063733,US00000001653
US00000070961,US00000001653
NL00000064100,US00000001653
NL00000064145,US00000001653
GB00000071173,US00000001653
RU00000058252,US00000001653
RU00000058255,US00000001653
NL00000064400,US00000001653
FR00000064540,US00000001653
DE00000058410,US00000001653
RU00000058616,US00000001653
GB00000058655,US00000001653
NL00000064687,US00000001653
GB00000064854,US00000001653
GB00000064871,US00000001653
NL00000064895,US00000001653
DE00000064948,US00000001653
NL00000055202,US00000001653
DE00000055291,US00000001653
FR00000065097,US00000001653
US00000065243,US00000001653
DE00000065322,US00000001653
DE00000065508,US00000001653
DE00000065969,US00000001653
FR00000056371,US00000001653
US00000059906,US00000001653
NL00000059929,US00000001653
GB00000003239,US00000001653
GB00000066174,US00000001653
RU00000066322,US00000001653
US00000060296,US00000001653
RU00000066564,US00000001653
DE00000066674,US00000001653
RU00000060483,US00000001653
RU00000060562,US00000001653
US00000061000,US00000001653
US00000061049,US00000001653
GB00000067117,US00000001653
DE00000067229,US00000001653
GB00000067348,US00000001653
NL00000067380,US00000001653
DE00000006748,US00000001653
US00000061200,US00000001653
DE00000061207,US00000001653
NL00000067486,US00000001653
RU00000061731,US00000001653
RU00000068153,US00000001653
NL00000068274,US00000001653
GB00000068390,US00000001653
NL00000009930,US00000001653
NL00000071577,US00000001653
NL00000010486,US00000001653
GB00000011091,US00000001653
NL00000069008,US00000001653
DE00000069036,US00000001653
RU00000069137,US00000001653
FR00000011253,US00000001653
FR00000011314,US00000001653
RU00000072276,US00000001653
US00000069334,US00000001653
RU00000012254,US00000001653
DE00000063115,US00000001653
NL00000069658,US00000001653
DE00000069722,US00000001653
US00000012902,US00000001653
US00000013928,US00000001653
RU00000016302,US00000001653
GB00000070018,US00000001653
GB00000016425,US00000001653
FR00000016698,US00000001653
DE00000016701,US00000001653
NL00000014132,US00000001653
NL00000016910,US00000001653
US00000015024,US00000001653
NL00000015319,US00000001653
NL00000015385,US00000001653
DE00000015463,US00000001653
FR00000015471,US00000001653
NL00000019396,US00000001653
NL00000019417,US00000001653
GB00000019549,US00000001653
RU00000019624,US00000001653
RU00000017958,US00000001653
NL00000021889,US00000001653
DE00000022728,US00000001653
GB00000023321,US00000001653
GB00000019695,US00000001653
NL00000019832,US00000001653
RU00000020398,US00000001653
GB00000020968,US00000001653
US00000021105,US00000001653
DE00000021414,US00000001653
NL00000025108,US00000001653
FR00000026562,US00000001653
NL00000018681,US00000001653
DE00000018682,US00000001653
GB00000025423,US00000001653
DE00000025544,US00000001653
US00000025546,US00000001653
GB00000025841,US00000001653
US00000027324,US00000001653
US00000027466,US00000001653
GB00000029407,US00000001653
RU00000029589,US00000001653
DE00000029999,US00000001653
DE00000027910,US00000001653
DE00000030626,US00000001653
FR00000031966,US00000001653
FR00000032042,US00000001653
NL00000031064,US00000001653
NL00000028948,US00000001653
DE00000032800,US00000001653
FR00000056502,US00000001653
US00000056574,US00000001653
US00000055034,US00000001653
US00000055137,US00000001653
RU00000055199,US00000001653
FR00000056895,US00000001653
NL00000057059,US00000001653
GB00000056060,US00000001653
DE00000057881,US00000001653
FR00000060295,US00000001653
DE00000033176,US00000001653
RU00000058668,US00000001653
NL00000052047,US00000001653
FR00000052106,US00000001653
DE00000052408,US00000001653
DE00000059957,US00000001653
NL00000061545,US00000001653
DE00000061765,US00000001653
RU00000063351,US00000001653
RU00000063895,US00000001653
US00000053316,US00000001653
GB00000064148,US00000001653
DE00000053542,US00000001653
DE00000065690,US00000001653
RU00000034267,US00000001653
GB00000034272,US00000001653
NL00000064643,US00000001653
NL00000064808,US00000001653
US00000065069,US00000001653
US00000066549,US00000001653
US00000068766,US00000001653
US00000070510,US00000001653
FR00000035340,US00000001653
RU00000071018,US00000001653
US00000071148,US00000001653
NL00000071264,US00000001653
FR00000035785,US00000001653
DE00000072051,US00000001653
DE00000071626,US00000001653
DE00000071769,US00000001653
GB00000056183,US00000001653
GB00000067343,US00000001653
FR00000067547,US00000001653
NL00000037958,US00000001653
DE00000036622,US00000001653
NL00000073116,US00000001653
FR00000039075,US00000001653
DE00000040317,US00000001653
FR00000040540,US00000001653
FR00000074012,US00000001653
DE00000041127,US00000001653
US00000074705,US00000001653
FR00000074714,US00000001653
RU00000041428,US00000001653
RU00000042976,US00000001653
NL00000075405,US00000001653
FR00000076471,US00000001653
DE00000077700,US00000001653
NL00000043406,US00000001653
US00000076642,US00000001653
RU00000078060,US00000001653
US00000078113,US00000001653
US00000078324,US00000001653
DE00000078838,US00000001653
DE00000078668,US00000001653
FR00000079179,US00000001653
GB00000079180,US00000001653
FR00000080465,US00000001653
DE00000079946,US00000001653
FR00000080092,US00000001653
NL00000080097,US00000001653
GB00000080164,US00000001653
DE00000045330,US00000001653
US00000080818,US00000001653
GB00000080822,US00000001653
RU00000047081,US00000001653
FR00000081408,US00000001653
RU00000081276,US00000001653
NL00000081106,US00000001653
GB00000081342,US00000001653
DE00000048148,US00000001653
DE00000081452,US00000001653
FR00000049198,US00000001653
GB00000049518,US00000001653
NL00000049730,US00000001653
GB00000005599,US00000001653
GB00000005605,US00000001653
RU00000049864,US00000001653
US00000081821,US00000001653
DE00000049966,US00000001653
RU00000006251,US00000001653
RU00000004709,US00000001653
RU00000004764,US00000001653
NL00000004859,US00000001653
US00000004995,US00000001653
GB00000006976,US00000001653
GB00000006988,US00000001653
US00000007065,US00000001653
DE00000007588,US00000001653
FR00000082341,US00000001653
DE00000082094,US00000001653
FR00000005353,US00000001653
GB00000082935,US00000001653
DE00000015524,US00000001653
DE00000008291,US00000001653
GB00000008421,US00000001653
DE00000008378,US00000001653
RU00000008792,US00000001653
RU00000009135,US00000001653
RU00000016214,US00000001653
GB00000016890,US00000001653
FR00000017174,US00000001653
US00000010261,US00000001653
DE00000017640,US00000001653
NL00000017819,US00000001653
US00000017676,US00000001653
DE00000083645,US00000001653
DE00000010564,US00000001653
RU00000010598,US00000001653
FR00000083749,US00000001653
NL00000024723,US00000001653
FR00000084891,US00000001653
NL00000024959,US00000001653
FR00000017984,US00000001653
RU00000018341,US00000001653
RU00000084617,US00000001653
NL00000083823,US00000001653
DE00000025342,US00000001653
RU00000025376,US00000001653
GB00000025497,US00000001653
FR00000025711,US00000001653
FR00000025732,US00000001653
NL00000026110,US00000001653
GB00000026131,US00000001653
RU00000018862,US00000001653
GB00000018770,US00000001653
US00000019110,US00000001653
DE00000011727,US00000001653
US00000011912,US00000001653
NL00000011995,US00000001653
DE00000011916,US00000001653
RU00000012072,US00000001653
DE00000026376,US00000001653
NL00000026205,US00000001653
GB00000026571,US00000001653
US00000026588,US00000001653
NL00000026634,US00000001653
DE00000026613,US00000001653
DE00000019561,US00000001653
GB00000012364,US00000001653
FR00000019834,US00000001653
GB00000019847,US00000001653
GB00000084980,US00000001653
NL00000028166,US00000001653
GB00000028146,US00000001653
DE00000020301,US00000001653
FR00000012608,US00000001653
NL00000012591,US00000001653
RU00000084127,US00000001653
US00000012958,US00000001653
NL00000013172,US00000001653
RU00000013257,US00000001653
NL00000020532,US00000001653
NL00000028608,US00000001653
RU00000029222,US00000001653
DE00000029543,US00000001653
GB00000020512,US00000001653
FR00000020894,US00000001653
FR00000021156,US00000001653
FR00000013940,US00000001653
DE00000030645,US00000001653
US00000021311,US00000001653
RU00000021290,US00000001653
NL00000021652,US00000001653
RU00000021658,US00000001653
RU00000021673,US00000001653
RU00000077345,US00000001653
NL00000021952,US00000001653
FR00000022001,US00000001653
RU00000014088,US00000001653
FR00000014095,US00000001653
DE00000014364,US00000001653
RU00000014716,US00000001653
FR00000014720,US00000001653
DE00000022098,US00000001653
NL00000031838,US00000001653
RU00000031905,US00000001653
FR00000032032,US00000001653
NL00000032241,US00000001653
US00000032244,US00000001653
RU00000032248,US00000001653
FR00000032887,US00000001653
NL00000032927,US00000001653
RU00000032924,US00000001653
FR00000033320,US00000001653
DE00000033613,US00000001653
US00000034212,US00000001653
FR00000043338,US00000001653
NL00000043584,US00000001653
GB00000043712,US00000001653
US00000045023,US00000001653
RU00000014987,US00000001653
FR00000034973,US00000001653
RU00000034991,US00000001653
NL00000035317,US00000001653
US00000035454,US00000001653
RU00000035451,US00000001653
RU00000035782,US00000001653
RU00000036375,US00000001653
NL00000036733,US00000001653
GB00000036750,US00000001653
DE00000037062,US00000001653
DE00000037145,US00000001653
RU00000037173,US00000001653
US00000037184,US00000001653
RU00000037576,US00000001653
DE00000022632,US00000001653
RU00000045742,US00000001653
DE00000023234,US00000001653
US00000038177,US00000001653
RU00000046605,US00000001653
DE00000046860,US00000001653
DE00000023965,US00000001653
GB00000085355,US00000001653
NL00000038679,US00000001653
GB00000048593,US00000001653
GB00000039409,US00000001653
NL00000039358,US00000001653
DE00000039531,US00000001653
DE00000085472,US00000001653
DE00000049097,US00000001653
RU00000049243,US00000001653
NL00000049246,US00000001653
GB00000049306,US00000001653
US00000049335,US00000001653
DE00000049343,US00000001653
DE00000049342,US00000001653
NL00000049549,US00000001653
DE00000040096,US00000001653
FR00000040150,US00000001653
DE00000040114,US00000001653
DE00000085571,US00000001653
NL00000085585,US00000001653
RU00000040518,US00000001653
GB00000040634,US00000001653
US00000040821,US00000001653
US00000040839,US00000001653
FR00000040863,US00000001653
GB00000041652,US00000001653
RU00000041538,US00000001653
NL00000042303,US00000001653
NL00000042308,US00000001653
DE00000087937,US00000001653
US00000042317,US00000001653
NL00000042335,US00000001653
DE00000042315,US00000001653
NL00000042964,US00000001653
DE00000042920,US00000001653
FR00000087951,US00000001653
GB00000088156,US00000001653
RU00000086978,US00000001653
FR00000086980,US00000001653
NL00000087176,US00000001653
DE00000087585,US00000001653
US00000089055,US00000001653
FR00000081748,US00000001653
US00000073693,US00000001653
FR00000081938,US00000001653
FR00000082205,US00000001653
FR00000082502,US00000001653
NL00000089247,US00000001653
US00000082731,US00000001653
GB00000082808,US00000001653
DE00000078430,US00000001653
NL00000078461,US00000001653
RU00000082861,US00000001653
FR00000078828,US00000001653
FR00000078925,US00000001653
NL00000083585,US00000001653
DE00000083694,US00000001653
DE00000083877,US00000001653
NL00000083970,US00000001653
US00000079471,US00000001653
DE00000079516,US00000001653
NL00000079560,US00000001653
RU00000090881,US00000001653
RU00000090898,US00000001653
NL00000079784,US00000001653
FR00000084177,US00000001653
DE00000091017,US00000001653
GB00000080042,US00000001653
FR00000084406,US00000001653
GB00000080381,US00000001653
GB00000091842,US00000001653
FR00000091901,US00000001653
GB00000084721,US00000001653
GB00000084730,US00000001653
DE00000092122,US00000001653
NL00000080774,US00000001653
GB00000084881,US00000001653
DE00000084981,US00000001653
NL00000092480,US00000001653
US00000092582,US00000001653
GB00000092611,US00000001653
DE00000080880,US00000001653
US00000081022,US00000001653
RU00000085257,US00000001653
FR00000092703,US00000001653
RU00000092749,US00000001653
NL00000085348,US00000001653
GB00000085364,US00000001653
RU00000093081,US00000001653
US00000093214,US00000001653
RU00000093257,US00000001653
NL00000081379,US00000001653
DE00000055064,US00000001653
FR00000055831,US00000001653
FR00000055983,US00000001653
NL00000044767,US00000001653
FR00000038187,US00000001653
GB00000072767,US00000001653
US00000062195,US00000001653
RU00000062188,US00000001653
GB00000067496,US00000001653
FR00000068660,US00000001653
DE00000056608,US00000001653
DE00000004543,US00000001653
RU00000062175,US00000001653
DE00000062088,US00000001653
RU00000082997,US00000001653
NL00000081991,US00000001653
DE00000090033,US00000001653
NL00000051853,US00000001653
US00000051967,US00000001653
FR00000085707,US00000001653
FR00000054429,US00000001653
GB00000052316,US00000001653
NL00000085756,US00000001653
NL00000085891,US00000001653
RU00000085922,US00000001653
NL00000054585,US00000001653
NL00000085995,US00000001653
NL00000052470,US00000001653
NL00000052545,US00000001653
FR00000055003,US00000001653
NL00000052778,US00000001653
FR00000086438,US00000001653
GB00000055820,US00000001653
RU00000056097,US00000001653
NL00000087016,US00000001653
DE00000056470,US00000001653
RU00000087410,US00000001653
GB00000056809,US00000001653
FR00000056983,US00000001653
NL00000057211,US00000001653
NL00000057928,US00000001653
FR00000057403,US00000001653
FR00000058163,US00000001653
NL00000088090,US00000001653
FR00000060376,US00000001653
RU00000088183,US00000001653
FR00000058547,US00000001653
NL00000060561,US00000001653
US00000088520,US00000001653
DE00000060981,US00000001653
FR00000059086,US00000001653
US00000059207,US00000001653
US00000059381,US00000001653
US00000088765,US00000001653
US00000062528,US00000001653
FR00000065114,US00000001653
US00000065350,US00000001653
GB00000065719,US00000001653
RU00000066878,US00000001653
FR00000067064,US00000001653
DE00000066125,US00000001653
NL00000067192,US00000001653
FR00000067401,US00000001653
GB00000067719,US00000001653
RU00000067831,US00000001653
GB00000067893,US00000001653
GB00000068365,US00000001653
DE00000068931,US00000001653
DE00000073674,US00000001653
NL00000073766,US00000001653
DE00000070914,US00000001653
RU00000071183,US00000001653
FR00000071476,US00000001653
RU00000071737,US00000001653
DE00000074390,US00000001653
NL00000074473,US00000001653
NL00000074490,US00000001653
FR00000074774,US00000001653
US00000075431,US00000001653
DE00000075816,US00000001653
RU00000079119,US00000001653
FR00000076621,US00000001653
NL00000076813,US00000001653
GB00000086069,US00000001653
NL00000077388,US00000001653
DE00000081145,US00000001653
DE00000087439,US00000001653
RU00000087580,US00000001653
US00000082774,US00000001653
FR00000088137,US00000001653
DE00000084412,US00000001653
NL00000015937,US00000001653
RU00000016915,US00000001653
US00000039065,US00000001653
NL00000027225,US00000001653
GB00000004607,US00000001653
DE00000011237,US00000001653
NL00000011502,US00000001653
DE00000051717,US00000001653
RU00000051766,US00000001653
DE00000062217,US00000001653
DE00000007308,US00000001653
RU00000027333,US00000001653
NL00000016202,US00000001653
GB00000004882,US00000001653
DE00000083030,US00000001653
DE00000083138,US00000001653
RU00000004660,US00000001653
NL00000042908,US00000001653
FR00000019764,US00000001653
FR00000042963,US00000001653
RU00000022605,US00000001653
US00000036383,US00000001653
DE00000039514,US00000001653
GB00000043264,US00000001653
RU00000046234,US00000001653
DE00000029238,US00000001653
RU00000008581,US00000001653
GB00000035124,US00000001653
GB00000022350,US00000001653
NL00000041221,US00000001653
NL00000008740,DE00000001742
DE00000018582,DE00000001742
RU00000036871,DE00000001742
RU00000022075,DE00000001742
US00000005077,DE00000001742
FR00000005328,DE00000001742
NL00000005859,DE00000001742
US00000005860,DE00000001742
FR00000006126,DE00000001742
US00000006228,DE00000001742
US00000006573,DE00000001742
FR00000007344,DE00000001742
NL00000007545,DE00000001742
DE00000007642,DE00000001742
FR00000007644,DE00000001742
DE00000007853,DE00000001742
RU00000007932,DE00000001742
DE00000007962,DE00000001742
US00000006846,DE00000001742
RU00000008092,DE00000001742
US00000006921,DE00000001742
RU00000006931,DE00000001742
NL00000006932,DE00000001742
DE00000004276,DE00000001742
US00000004288,DE00000001742
GB00000008299,DE00000001742
RU00000008314,DE00000001742
DE00000009143,DE00000001742
DE00000008676,DE00000001742
GB00000008736,DE00000001742
RU00000004810,DE00000001742
NL00000009415,DE00000001742
FR00000008955,DE00000001742
FR00000009017,DE00000001742
RU00000009659,DE00000001742
DE00000009691,DE00000001742
DE00000009745,DE00000001742
DE00000011546,DE00000001742
DE00000009952,DE00000001742
NL00000013082,DE00000001742
NL00000013098,DE00000001742
FR00000011845,DE00000001742
DE00000010098,DE00000001742
GB00000010194,DE00000001742
DE00000012060,DE00000001742
RU00000012069,DE00000001742
FR00000012170,DE00000001742
DE00000013393,DE00000001742
FR00000013415,DE00000001742
DE00000013446,DE00000001742
GB00000013502,DE00000001742
FR00000010296,DE00000001742
RU00000012276,DE00000001742
GB00000012374,DE00000001742
US00000013676,DE00000001742
GB00000010580,DE00000001742
NL00000012516,DE00000001742
DE00000012521,DE00000001742
GB00000012530,DE00000001742
US00000012645,DE00000001742
US00000012704,DE00000001742
NL00000013776,DE00000001742
GB00000013784,DE00000001742
US00000013822,DE00000001742
DE00000013831,DE00000001742
NL00000010752,DE00000001742
US00000010793,DE00000001742
